순서,시도,시군구,주택유형,겨울철_실내라돈농도
665,경기도,남양주시,단독주택 ,30.6
666,경기도,남양주시,단독주택 ,42
667,경기도,남양주시,단독주택 ,8.5
668,경기도,남양주시,단독주택 ,56.8
669,경기도,남양주시,단독주택 ,49
670,경기도,남양주시,연립다세대,29.3
671,경기도,남양주시,연립다세대,23.4
672,경기도,남양주시,단독주택 ,69.6
673,경기도,남양주시,연립다세대,9.4
674,경기도,남양주시,연립다세대,20.9
675,경기도,남양주시,단독주택 ,65.7
676,경기도,남양주시,단독주택 ,38.6
677,경기도,남양주시,연립다세대,12.6
678,경기도,남양주시,단독주택 ,33.7
679,경기도,남양주시,단독주택 ,82.9
680,경기도,남양주시,단독주택 ,47.7
681,경기도,남양주시,연립다세대,25.5
682,경기도,남양주시,단독주택 ,24.8
683,경기도,남양주시,단독주택 ,18.2
684,경기도,남양주시,연립다세대,59.9
685,경기도,남양주시,연립다세대,43.4
686,경기도,동두천시,단독주택 ,77.9
687,경기도,동두천시,연립다세대,19.1
688,경기도,동두천시,단독주택 ,14.1
689,경기도,동두천시,연립다세대,7.6
690,경기도,동두천시,단독주택 ,32.9
691,경기도,동두천시,단독주택 ,24.6
692,경기도,동두천시,단독주택 ,29.5
693,경기도,동두천시,단독주택 ,126.1
694,경기도,동두천시,연립다세대,36
695,경기도,동두천시,단독주택 ,77.9
696,경기도,동두천시,단독주택 ,27.6
697,경기도,동두천시,연립다세대,32.9
698,경기도,동두천시,연립다세대,20
699,경기도,동두천시,단독주택 ,45.8
700,경기도,동두천시,단독주택 ,51.6
701,경기도,동두천시,연립다세대,18.2
702,경기도,동두천시,연립다세대,37.8
703,경기도,동두천시,단독주택 ,83.6
704,경기도,동두천시,단독주택 ,61.4
705,경기도,동두천시,연립다세대,37.2
706,경기도,동두천시,단독주택 ,74.9
707,경기도,동두천시,연립다세대,52.5
708,경기도,부천시,단독주택 ,120.4
709,경기도,부천시,단독주택 ,78
710,경기도,부천시,연립다세대,31
711,경기도,부천시,단독주택 ,30.2
712,경기도,부천시,연립다세대,49.6
713,경기도,부천시,단독주택 ,16.4
714,경기도,부천시,연립다세대,14.6
715,경기도,부천시,단독주택 ,106.4
716,경기도,부천시,연립다세대,40.5
717,경기도,부천시,연립다세대,54.7
718,경기도,부천시,연립다세대,31.5
719,경기도,부천시,단독주택 ,92.1
720,경기도,부천시,단독주택 ,29.4
721,경기도,부천시,단독주택 ,32.1
722,경기도,부천시,단독주택 ,29.7
723,경기도,부천시,단독주택 ,70
724,경기도,부천시,단독주택 ,116.2
725,경기도,부천시,연립다세대,41.7
726,경기도,부천시,연립다세대,32.1
727,경기도,부천시,단독주택 ,87.8
728,경기도,부천시,연립다세대,88.8
729,경기도,부천시,연립다세대,37.9
730,경기도,부천시,연립다세대,94.9
731,경기도,성남시,단독주택 ,24.5
732,경기도,성남시,단독주택 ,24.9
733,경기도,성남시,연립다세대,37.6
734,경기도,성남시,단독주택 ,51.4
735,경기도,성남시,단독주택 ,23.2
736,경기도,성남시,단독주택 ,28.5
737,경기도,성남시,연립다세대,49.9
738,경기도,성남시,연립다세대,11.3
739,경기도,성남시,연립다세대,63.1
740,경기도,성남시,연립다세대,20.1
741,경기도,성남시,연립다세대,72.4
742,경기도,성남시,단독주택 ,7.7
743,경기도,성남시,연립다세대,10.1
744,경기도,성남시,단독주택 ,22.1
745,경기도,성남시,단독주택 ,8.3
746,경기도,성남시,연립다세대,25
747,경기도,성남시,단독주택 ,16.7
748,경기도,성남시,연립다세대,15.7
749,경기도,성남시,단독주택 ,23.6
750,경기도,성남시,단독주택 ,68.6
751,경기도,성남시,연립다세대,28.7
752,경기도,성남시,단독주택 ,36.1
753,경기도,성남시,단독주택 ,11.5
754,경기도,성남시,단독주택 ,17.2
755,경기도,성남시,단독주택 ,19.9
756,경기도,성남시,단독주택 ,31.6
757,경기도,성남시,단독주택 ,73
758,경기도,성남시,연립다세대,52
759,경기도,성남시,단독주택 ,18
760,경기도,성남시,연립다세대,94
761,경기도,성남시,연립다세대,20.7
762,경기도,성남시,단독주택 ,28.2
763,경기도,성남시,단독주택 ,38.6
764,경기도,수원시,단독주택 ,161.9
765,경기도,수원시,단독주택 ,88.1
766,경기도,수원시,연립다세대,77.2
767,경기도,수원시,연립다세대,83.6
768,경기도,수원시,연립다세대,73
769,경기도,수원시,연립다세대,102.8
770,경기도,수원시,연립다세대,98.8
771,경기도,수원시,단독주택 ,110.1
772,경기도,수원시,단독주택 ,91.7
773,경기도,수원시,단독주택 ,102.4
774,경기도,수원시,단독주택 ,39.1
775,경기도,수원시,단독주택 ,277.4
776,경기도,수원시,연립다세대,45.2
777,경기도,수원시,연립다세대,60.9
778,경기도,수원시,연립다세대,74
779,경기도,수원시,연립다세대,140.7
780,경기도,수원시,단독주택 ,246
781,경기도,수원시,연립다세대,95.1
782,경기도,수원시,연립다세대,24.1
783,경기도,수원시,단독주택 ,95.8
784,경기도,수원시,연립다세대,69.3
785,경기도,수원시,단독주택 ,419.5
786,경기도,수원시,단독주택 ,45.4
787,경기도,수원시,단독주택 ,359.4
788,경기도,수원시,단독주택 ,441
789,경기도,수원시,연립다세대,119.3
790,경기도,수원시,연립다세대,83.4
791,경기도,수원시,단독주택 ,165.9
792,경기도,수원시,단독주택 ,189.3
793,경기도,수원시,단독주택 ,32.4
794,경기도,수원시,연립다세대,103
795,경기도,수원시,단독주택 ,60
796,경기도,수원시,연립다세대,69.3
797,경기도,수원시,연립다세대,64.7
798,경기도,수원시,연립다세대,51.7
799,경기도,수원시,연립다세대,90.5
800,경기도,수원시,단독주택 ,31.7
801,경기도,시흥시,단독주택 ,144.1
802,경기도,시흥시,단독주택 ,210.2
803,경기도,시흥시,단독주택 ,88.6
804,경기도,시흥시,연립다세대,57.8
805,경기도,시흥시,단독주택 ,131.8
806,경기도,시흥시,연립다세대,70.8
807,경기도,시흥시,연립다세대,94.4
808,경기도,시흥시,단독주택 ,155.3
809,경기도,시흥시,연립다세대,39
810,경기도,시흥시,연립다세대,18.7
811,경기도,시흥시,단독주택 ,78.9
812,경기도,안산시,단독주택 ,24.2
813,경기도,안산시,연립다세대,128.4
814,경기도,안산시,연립다세대,53.1
815,경기도,안산시,단독주택 ,220.2
816,경기도,안산시,연립다세대,116.6
817,경기도,안산시,연립다세대,53.2
818,경기도,안산시,단독주택 ,149.7
819,경기도,안산시,연립다세대,106.1
820,경기도,안산시,단독주택 ,119.2
821,경기도,안산시,단독주택 ,80.5
822,경기도,안산시,단독주택 ,131.2
823,경기도,안산시,단독주택 ,66.1
824,경기도,안산시,단독주택 ,253.2
825,경기도,안산시,연립다세대,80.4
826,경기도,안산시,단독주택 ,66.7
827,경기도,안산시,연립다세대,111.8
828,경기도,안산시,단독주택 ,173.5
829,경기도,안산시,단독주택 ,102.5
830,경기도,안산시,연립다세대,287.6
831,경기도,안산시,단독주택 ,26.5
832,경기도,안산시,연립다세대,24.2
833,경기도,안산시,연립다세대,85.5
834,경기도,안산시,단독주택 ,205.7
835,경기도,안산시,단독주택 ,201.7
836,경기도,안산시,연립다세대,52.7
837,경기도,안산시,연립다세대,65.7
838,경기도,안산시,연립다세대,52.1
839,경기도,안산시,단독주택 ,116.5
840,경기도,안산시,연립다세대,40.4
841,경기도,안산시,단독주택 ,53.7
842,경기도,안산시,연립다세대,120.1
843,경기도,안성시,단독주택 ,28
844,경기도,안성시,단독주택 ,37.2
845,경기도,안성시,단독주택 ,66.9
846,경기도,안성시,단독주택 ,38.5
847,경기도,안성시,단독주택 ,40.1
848,경기도,안성시,단독주택 ,49.7
849,경기도,안성시,단독주택 ,86.9
850,경기도,안성시,단독주택 ,62.4
851,경기도,안성시,연립다세대,73
852,경기도,안양시,단독주택 ,51.9
853,경기도,안양시,연립다세대,85.4
854,경기도,안양시,연립다세대,39.1
855,경기도,안양시,연립다세대,67
856,경기도,안양시,단독주택 ,73.7
857,경기도,안양시,연립다세대,20.9
858,경기도,안양시,연립다세대,49.2
859,경기도,안양시,단독주택 ,161.7
860,경기도,안양시,연립다세대,63.2
861,경기도,안양시,연립다세대,100.6
862,경기도,안양시,연립다세대,52.3
863,경기도,안양시,단독주택 ,180
864,경기도,안양시,단독주택 ,283.8
865,경기도,안양시,단독주택 ,52
866,경기도,안양시,단독주택 ,104.2
867,경기도,안양시,단독주택 ,71.7
868,경기도,안양시,연립다세대,220.6
869,경기도,안양시,단독주택 ,47.7
870,경기도,안양시,단독주택 ,112.7
871,경기도,안양시,연립다세대,55
872,경기도,안양시,연립다세대,84.5
873,경기도,안양시,단독주택 ,76.8
874,경기도,안양시,연립다세대,82.8
875,경기도,안양시,단독주택 ,46.1
876,경기도,안양시,연립다세대,28.7
877,경기도,양주시,단독주택 ,19.7
878,경기도,양주시,단독주택 ,55
879,경기도,양주시,연립다세대,25.7
880,경기도,양주시,단독주택 ,38.9
881,경기도,양주시,연립다세대,29.5
882,경기도,양주시,단독주택 ,201.6
883,경기도,양주시,단독주택 ,114.5
884,경기도,양주시,연립다세대,32.8
885,경기도,양주시,단독주택 ,124.7
886,경기도,양주시,단독주택 ,40
887,경기도,양주시,단독주택 ,801.7
888,경기도,양주시,단독주택 ,366.5
889,경기도,양주시,단독주택 ,145.7
890,경기도,양주시,연립다세대,70.3
891,경기도,양주시,단독주택 ,153
892,경기도,양주시,단독주택 ,31.4
893,경기도,양주시,단독주택 ,35.1
894,경기도,양주시,단독주택 ,45.1
895,경기도,양주시,단독주택 ,48.6
896,경기도,양주시,단독주택 ,62.2
897,경기도,양주시,단독주택 ,130.3
898,경기도,양주시,단독주택 ,79.7
899,경기도,양주시,단독주택 ,39
900,경기도,양주시,연립다세대,50.7
901,경기도,양주시,연립다세대,45
902,경기도,양주시,단독주택 ,24.5
903,경기도,양주시,단독주택 ,51.2
904,경기도,양주시,단독주택 ,43.6
905,경기도,양주시,단독주택 ,38.7
906,경기도,양주시,단독주택 ,107.9
907,경기도,양평군,단독주택 ,70.8
908,경기도,양평군,단독주택 ,80.8
909,경기도,양평군,연립다세대,23.7
910,경기도,양평군,단독주택 ,87.6
911,경기도,양평군,단독주택 ,30.2
912,경기도,양평군,단독주택 ,71.1
913,경기도,양평군,단독주택 ,59.9
914,경기도,양평군,단독주택 ,179.2
915,경기도,양평군,단독주택 ,162.3
916,경기도,양평군,단독주택 ,31.5
917,경기도,양평군,단독주택 ,358.7
918,경기도,양평군,단독주택 ,46.4
919,경기도,양평군,단독주택 ,184.4
920,경기도,여주시,단독주택 ,36.2
921,경기도,여주시,단독주택 ,76.2
922,경기도,여주시,단독주택 ,33.8
923,경기도,여주시,단독주택 ,143.3
924,경기도,여주시,단독주택 ,37.3
925,경기도,여주시,단독주택 ,33.8
926,경기도,여주시,단독주택 ,42.1
927,경기도,여주시,단독주택 ,64.7
928,경기도,여주시,단독주택 ,133
929,경기도,여주시,단독주택 ,48.5
930,경기도,여주시,단독주택 ,136
931,경기도,여주시,단독주택 ,33.5
932,경기도,여주시,단독주택 ,49.4
933,경기도,여주시,단독주택 ,17
934,경기도,여주시,단독주택 ,125.4
935,경기도,연천군,단독주택 ,27.5
936,경기도,연천군,단독주택 ,108
937,경기도,연천군,연립다세대,43.8
938,경기도,연천군,단독주택 ,62.6
939,경기도,연천군,연립다세대,34.6
940,경기도,연천군,연립다세대,13.2
941,경기도,연천군,단독주택 ,59.9
942,경기도,연천군,단독주택 ,111.6
943,경기도,연천군,단독주택 ,20.4
944,경기도,연천군,단독주택 ,72
945,경기도,연천군,단독주택 ,57.2
946,경기도,연천군,단독주택 ,55.2
947,경기도,연천군,단독주택 ,41.7
948,경기도,연천군,단독주택 ,75.1
949,경기도,연천군,단독주택 ,50.8
950,경기도,연천군,단독주택 ,41.2
951,경기도,연천군,단독주택 ,241.3
952,경기도,연천군,단독주택 ,125.8
953,경기도,연천군,단독주택 ,36.7
954,경기도,연천군,단독주택 ,30.3
955,경기도,연천군,단독주택 ,40.9
956,경기도,연천군,단독주택 ,22.7
957,경기도,연천군,단독주택 ,25.9
958,경기도,연천군,단독주택 ,17.3
959,경기도,연천군,단독주택 ,51.7
960,경기도,오산시,단독주택 ,84
961,경기도,오산시,단독주택 ,42.6
962,경기도,오산시,단독주택 ,49.8
963,경기도,오산시,단독주택 ,58.3
964,경기도,오산시,단독주택 ,590.7
965,경기도,오산시,단독주택 ,133.5
966,경기도,오산시,단독주택 ,40
967,경기도,오산시,단독주택 ,95
968,경기도,오산시,단독주택 ,83.7
969,경기도,오산시,단독주택 ,66
970,경기도,용인시,단독주택 ,359.1
971,경기도,용인시,단독주택 ,48.9
972,경기도,용인시,단독주택 ,468.7
973,경기도,용인시,단독주택 ,93.4
974,경기도,용인시,단독주택 ,636.8
975,경기도,용인시,단독주택 ,202.6
976,경기도,용인시,단독주택 ,155.7
977,경기도,용인시,단독주택 ,51.1
978,경기도,용인시,단독주택 ,238.8
979,경기도,용인시,단독주택 ,142.9
980,경기도,용인시,단독주택 ,65.1
981,경기도,용인시,연립다세대,90.5
982,경기도,용인시,단독주택 ,40.1
983,경기도,용인시,단독주택 ,80
984,경기도,용인시,단독주택 ,32.6
985,경기도,용인시,단독주택 ,72.6
986,경기도,용인시,단독주택 ,341.2
987,경기도,용인시,단독주택 ,35.4
988,경기도,용인시,단독주택 ,90.6
989,경기도,용인시,연립다세대,66.2
990,경기도,용인시,단독주택 ,225.9
991,경기도,용인시,단독주택 ,51.8
992,경기도,용인시,연립다세대,40
993,경기도,용인시,단독주택 ,139.5
994,경기도,용인시,연립다세대,84.6
995,경기도,용인시,단독주택 ,439.6
996,경기도,용인시,단독주택 ,149.1
997,경기도,용인시,연립다세대,60.6
998,경기도,용인시,연립다세대,77.9
999,경기도,용인시,연립다세대,106.8
1000,경기도,의왕시,단독주택 ,11.9
1001,경기도,의왕시,단독주택 ,353.2
1002,경기도,의정부시,단독주택 ,25
1003,경기도,의정부시,단독주택 ,23.5
1004,경기도,의정부시,연립다세대,44.6
1005,경기도,의정부시,단독주택 ,45.8
1006,경기도,의정부시,단독주택 ,31.5
1007,경기도,의정부시,연립다세대,109.8
1008,경기도,의정부시,연립다세대,23
1009,경기도,의정부시,단독주택 ,47.7
1010,경기도,의정부시,단독주택 ,105.7
